Any,Núm. Mes,Nom Mes,Regió Policial (RP),Àrea Bàsica Policial (ABP),Província,Comarca,Municipi,Tipus de lloc dels fets,Tipus de fet,Tipus de fet (Codi penal) o d’Infracció (altres lleis),Àmbit fet,Rol,Sexe,Edat,Nombre víctimes
2021,2,Febrer,RP Metropolitana Barcelona,ABP Sant Andreu,Barcelona,Barcelonès,Barcelona,Via pública urbana,Delicte,Contra exercici drets fonamentals i llibertats públiques,Ètnia/origen nacional/origen racial,Víctima,Home,36,1
2021,2,Febrer,RP Metropolitana Barcelona,ABP Sant Andreu,Barcelona,Barcelonès,Barcelona,Via pública urbana,Delicte,Contra exercici drets fonamentals i llibertats públiques,Ètnia/origen nacional/origen racial,Víctima,Dona,30,1
2021,2,Febrer,RP  Metropolitana Nord,ABP Santa Coloma de Gramenet,Barcelona,Barcelonès,Santa Coloma de Gramenet,Via pública urbana,Delicte,Contra exercici drets fonamentals i llibertats públiques,Ètnia/origen nacional/origen racial,Persona autora,Home,42,1
2021,2,Febrer,RP  Metropolitana Nord,ABP Santa Coloma de Gramenet,Barcelona,Barcelonès,Santa Coloma de Gramenet,Via pública urbana,Delicte,Contra exercici drets fonamentals i llibertats públiques,Ètnia/origen nacional/origen racial,Víctima,Home,46,1
2021,2,Febrer,RP  Metropolitana Nord,ABP Santa Coloma de Gramenet,Barcelona,Barcelonès,Santa Coloma de Gramenet,Via pública urbana,Delicte,Contra exercici drets fonamentals i llibertats públiques,Ètnia/origen nacional/origen racial,Víctima,Home,48,1
2021,2,Febrer,RP Metropolitana Barcelona,ABP Sant Martí,Barcelona,Barcelonès,Barcelona,Habitatge - Primera residència - Pis/apartament,Delicte,Amenaces,LGTBI-fòbia,Persona autora,Home,47,1
2021,2,Febrer,RP Metropolitana Barcelona,ABP Sant Martí,Barcelona,Barcelonès,Barcelona,Habitatge - Primera residència - Pis/apartament,Delicte,Amenaces,LGTBI-fòbia,Víctima,Dona,24,1
2021,2,Febrer,RP Central,ABP Osona,Barcelona,Osona,Vic,Habitatge - Primera residència - Pis/apartament,Delicte,Contra exercici drets fonamentals i llibertats públiques,Orientació política,Persona autora,Home,21,1
2021,2,Febrer,RP Central,ABP Osona,Barcelona,Osona,Vic,Habitatge - Primera residència - Pis/apartament,Delicte,Contra exercici drets fonamentals i llibertats públiques,Orientació política,Persona autora,Home,21,1
2021,2,Febrer,RP Central,ABP Osona,Barcelona,Osona,Vic,Habitatge - Primera residència - Pis/apartament,Delicte,Contra exercici drets fonamentals i llibertats públiques,Orientació política,Persona autora,Home,21,1
2021,2,Febrer,RP Central,ABP Osona,Barcelona,Osona,Vic,Habitatge - Primera residència - Pis/apartament,Delicte,Contra exercici drets fonamentals i llibertats públiques,Orientació política,Persona autora,Home,25,1
2021,2,Febrer,RP Central,ABP Osona,Barcelona,Osona,Vic,Habitatge - Primera residència - Pis/apartament,Delicte,Contra exercici drets fonamentals i llibertats públiques,Orientació política,Persona autora,Home,20,1
2021,2,Febrer,RP Central,ABP Osona,Barcelona,Osona,Vic,Habitatge - Primera residència - Pis/apartament,Delicte,Contra exercici drets fonamentals i llibertats públiques,Orientació política,Persona autora,Dona,52,1
2021,2,Febrer,RP Central,ABP Osona,Barcelona,Osona,Vic,Habitatge - Primera residència - Pis/apartament,Delicte,Contra exercici drets fonamentals i llibertats públiques,Orientació política,Persona autora,Dona,17,1
2021,2,Febrer,RP Central,ABP Osona,Barcelona,Osona,Vic,Habitatge - Primera residència - Pis/apartament,Delicte,Contra exercici drets fonamentals i llibertats públiques,Orientació política,Víctima,Home,46,1
2021,2,Febrer,RP Camp de Tarragona,ABP Alt Camp - C. de Barberà,Tarragona,Alt Camp,Valls,Habitatge - Primera residència - Pis/apartament,Delicte,Danys,Orientació política,Persona autora,Home,56,1
2021,2,Febrer,RP Metropolitana Sud,ABP Hospitalet de Llobregat,Barcelona,Baix Llobregat,l' Hospitalet de Llobregat,Via pública urbana,Delicte,"Contra la llibertat de consciència, religió i respecte als difunts",Orientació política,Persona autora,Home,19,1
2021,2,Febrer,RP Metropolitana Sud,ABP Hospitalet de Llobregat,Barcelona,Baix Llobregat,l' Hospitalet de Llobregat,Via pública urbana,Delicte,"Contra la llibertat de consciència, religió i respecte als difunts",Orientació política,Persona autora,Home,21,1
2021,2,Febrer,RP Metropolitana Sud,ABP Hospitalet de Llobregat,Barcelona,Baix Llobregat,l' Hospitalet de Llobregat,Via pública urbana,Delicte,"Contra la llibertat de consciència, religió i respecte als difunts",Orientació política,Víctima,Home,18,1
2021,2,Febrer,RP Metropolitana Sud,ABP Hospitalet de Llobregat,Barcelona,Baix Llobregat,l' Hospitalet de Llobregat,Via pública urbana,Delicte,"Contra la llibertat de consciència, religió i respecte als difunts",Orientació política,Víctima,Home,20,1
2021,2,Febrer,RP Metropolitana Sud,ABP Hospitalet de Llobregat,Barcelona,Baix Llobregat,l' Hospitalet de Llobregat,Via pública urbana,Delicte,"Contra la llibertat de consciència, religió i respecte als difunts",Orientació política,Víctima,Home,17,1
2021,2,Febrer,RP Metropolitana Sud,ABP Esplugues de Llobregat,Barcelona,Baix Llobregat,Sant Just Desvern,Via pública urbana,Delicte,Lesions,Orientació política,Víctima,Home,45,1
2021,2,Febrer,RP Metropolitana Barcelona,ABP Sant Martí,Barcelona,Barcelonès,Barcelona,Via pública urbana,Delicte,Lesions,Orientació política,Persona autora,Dona,20,1
2021,2,Febrer,RP Metropolitana Barcelona,ABP Sant Martí,Barcelona,Barcelonès,Barcelona,Via pública urbana,Delicte,Lesions,Orientació política,Persona autora,Home,25,1
2021,2,Febrer,RP Metropolitana Barcelona,ABP Sant Martí,Barcelona,Barcelonès,Barcelona,Via pública urbana,Delicte,Lesions,Orientació política,Persona autora,Home,20,1
2021,2,Febrer,RP Metropolitana Barcelona,ABP Sant Martí,Barcelona,Barcelonès,Barcelona,Via pública urbana,Delicte,Lesions,Orientació política,Persona autora,Home,25,1
2021,2,Febrer,RP Metropolitana Barcelona,ABP Sant Martí,Barcelona,Barcelonès,Barcelona,Via pública urbana,Delicte,Lesions,Orientació política,Persona autora,Home,20,1
2021,2,Febrer,RP Metropolitana Barcelona,ABP Sant Martí,Barcelona,Barcelonès,Barcelona,Via pública urbana,Delicte,Lesions,Orientació política,Persona autora,Home,20,1
2021,2,Febrer,RP Metropolitana Barcelona,ABP Sant Martí,Barcelona,Barcelonès,Barcelona,Via pública urbana,Delicte,Lesions,Orientació política,Persona autora,Home,19,1
2021,2,Febrer,RP Metropolitana Barcelona,ABP Sant Martí,Barcelona,Barcelonès,Barcelona,Via pública urbana,Delicte,Lesions,Orientació política,Persona autora,Home,20,1
2021,2,Febrer,RP Metropolitana Barcelona,ABP Sant Martí,Barcelona,Barcelonès,Barcelona,Via pública urbana,Delicte,Lesions,Orientació política,Persona autora,Home,15,1
2021,2,Febrer,RP Metropolitana Barcelona,ABP Ciutat Vella,Barcelona,Barcelonès,Barcelona,Via pública urbana,Delicte,Tracte degradant / vexatori,LGTBI-fòbia,Persona autora,Dona,63,1
2021,2,Febrer,RP Metropolitana Barcelona,ABP Ciutat Vella,Barcelona,Barcelonès,Barcelona,Via pública urbana,Delicte,Tracte degradant / vexatori,LGTBI-fòbia,Víctima,Home,26,1
2021,2,Febrer,RP Central,ABP Bages,Barcelona,Bages,Manresa,Establiments - Supermercat centre comercial,Delicte,Tracte degradant / vexatori,Ètnia/origen nacional/origen racial,Persona autora,Home,22,1
2021,2,Febrer,RP Central,ABP Bages,Barcelona,Bages,Manresa,Establiments - Supermercat centre comercial,Delicte,Tracte degradant / vexatori,Ètnia/origen nacional/origen racial,Víctima,Home,31,1
2021,2,Febrer,RP Metropolitana Barcelona,ABP Eixample,Barcelona,Barcelonès,Barcelona,Via pública urbana,Delicte,Contra exercici drets fonamentals i llibertats públiques,Ètnia/origen nacional/origen racial,Persona autora,Home,33,1
2021,2,Febrer,RP Metropolitana Barcelona,ABP Eixample,Barcelona,Barcelonès,Barcelona,Via pública urbana,Delicte,Contra exercici drets fonamentals i llibertats públiques,Ètnia/origen nacional/origen racial,Víctima,Home,60,1
2021,2,Febrer,RP Metropolitana Barcelona,Unitat d'informació RPMB,Barcelona,Barcelonès,RP Metropolitana Barcelona,Dependències - Policia de la Generalitat - Mossos d'Esquadra,Delicte,Diligències informatives,Ètnia/origen nacional/origen racial,Víctima,Home,56,1
2021,2,Febrer,RP Central,ABP Bages,Barcelona,Bages,Castellbell i el Vilar,Via pública urbana,Delicte,Lesions,LGTBI-fòbia,Víctima,Home,15,1
2021,2,Febrer,RP  Metropolitana Nord,ABP Sabadell,Barcelona,Vallès Occidental,Sabadell,Via pública urbana,Delicte,Robatori amb força interior vehicle,LGTBI-fòbia,Persona autora,Home,15,1
2021,2,Febrer,RP  Metropolitana Nord,ABP Sabadell,Barcelona,Vallès Occidental,Sabadell,Via pública urbana,Delicte,Robatori amb força interior vehicle,LGTBI-fòbia,Persona autora,Home,15,1
2021,2,Febrer,RP  Metropolitana Nord,ABP Sabadell,Barcelona,Vallès Occidental,Sabadell,Via pública urbana,Delicte,Robatori amb força interior vehicle,LGTBI-fòbia,Persona autora,Home,14,1
2021,2,Febrer,RP  Metropolitana Nord,ABP Sabadell,Barcelona,Vallès Occidental,Sabadell,Via pública urbana,Delicte,Robatori amb força interior vehicle,LGTBI-fòbia,Víctima,Dona,56,1
2021,2,Febrer,RP Central,ABP Bages,Barcelona,Bages,Resta municipis ABP Bages,Parcs/Jardins,Infracció administrativa,Altres delictes contra l'ordre públic,Ètnia/origen nacional/origen racial,Persona autora,Home,46,1
2021,2,Febrer,RP Central,ABP Bages,Barcelona,Bages,Resta municipis ABP Bages,Parcs/Jardins,Infracció administrativa,Altres delictes contra l'ordre públic,Ètnia/origen nacional/origen racial,Persona autora,Dona,17,1
2021,2,Febrer,RP Central,ABP Bages,Barcelona,Bages,Sant Joan de Vilatorrada,Parcs/Jardins,Infracció administrativa,Altres delictes contra l'ordre públic,Ètnia/origen nacional/origen racial,Víctima,Home,20,1
2021,2,Febrer,RP Metropolitana Barcelona,ABP Horta-Guinardó,Barcelona,Barcelonès,Barcelona,Transport públic - Tren FGC - Estació,Delicte,Contra exercici drets fonamentals i llibertats públiques,Ètnia/origen nacional/origen racial,Persona autora,Home,37,1
2021,2,Febrer,RP Metropolitana Barcelona,ABP Horta-Guinardó,Barcelona,Barcelonès,Barcelona,Transport públic - Tren FGC - Estació,Delicte,Contra exercici drets fonamentals i llibertats públiques,Ètnia/origen nacional/origen racial,Víctima,Dona,49,1
2021,2,Febrer,RP  Metropolitana Nord,ABP Badalona,Barcelona,Barcelonès,Badalona,Via pública urbana,Delicte,Assassinat,Ètnia/origen nacional/origen racial,Persona autora,Home,30,1
2021,2,Febrer,RP  Metropolitana Nord,ABP Badalona,Barcelona,Barcelonès,Badalona,Via pública urbana,Delicte,Assassinat,Ètnia/origen nacional/origen racial,Víctima,Home,56,1
2021,2,Febrer,RP  Metropolitana Nord,ABP Badalona,Barcelona,Barcelonès,Badalona,Via pública urbana,Delicte,Assassinat,Ètnia/origen nacional/origen racial,Víctima,Home,12,1
2021,2,Febrer,RP Metropolitana Barcelona,ABP Nou Barris,Barcelona,Barcelonès,Barcelona,Habitatge - Primera residència - Casa adossada,Delicte,Tracte degradant / vexatori,LGTBI-fòbia,Persona autora,Home,28,1
2021,2,Febrer,RP Metropolitana Barcelona,ABP Nou Barris,Barcelona,Barcelonès,Barcelona,Habitatge - Primera residència - Casa adossada,Delicte,Tracte degradant / vexatori,LGTBI-fòbia,Víctima,Home,48,1
2021,2,Febrer,RP Metropolitana Barcelona,ABP Nou Barris,Barcelona,Barcelonès,Barcelona,Habitatge - Primera residència - Casa adossada,Delicte,Tracte degradant / vexatori,LGTBI-fòbia,Víctima,Home,30,1
2021,2,Febrer,RP Metropolitana Barcelona,ABP Sants-Montjuïc,Barcelona,Barcelonès,Barcelona,Transport públic - Autobús,Delicte,Tracte degradant / vexatori,Orientació política,Persona autora,Home,61,1
2021,2,Febrer,RP Metropolitana Barcelona,ABP Sants-Montjuïc,Barcelona,Barcelonès,Barcelona,Transport públic - Autobús,Delicte,Tracte degradant / vexatori,Orientació política,Persona autora,Home,39,1
2021,2,Febrer,RP Metropolitana Barcelona,ABP Sants-Montjuïc,Barcelona,Barcelonès,Barcelona,Transport públic - Autobús,Delicte,Tracte degradant / vexatori,Orientació política,Persona autora,Home,45,1
2021,2,Febrer,RP Metropolitana Barcelona,ABP Sants-Montjuïc,Barcelona,Barcelonès,Barcelona,Transport públic - Autobús,Delicte,Tracte degradant / vexatori,Orientació política,Víctima,Home,44,1
2021,2,Febrer,RP Metropolitana Barcelona,ABP Sants-Montjuïc,Barcelona,Barcelonès,Barcelona,Transport públic - Autobús,Delicte,Tracte degradant / vexatori,Orientació política,Víctima,Home,42,1
2021,2,Febrer,RP  Metropolitana Nord,ABP Rubí,Barcelona,Vallès Occidental,Rubí,Via pública urbana,Delicte,Danys,LGTBI-fòbia,Víctima,Home,18,1
2021,2,Febrer,RP  Metropolitana Nord,ABP Rubí,Barcelona,Vallès Occidental,Rubí,Via pública urbana,Delicte,Danys,LGTBI-fòbia,Víctima,Dona,20,1
2021,2,Febrer,RP  Metropolitana Nord,ABP Rubí,Barcelona,Vallès Occidental,Rubí,Hospital,Delicte,Lesions,LGTBI-fòbia,Víctima,Dona,20,1
2021,2,Febrer,RP Metropolitana Barcelona,ABP Sant Martí,Barcelona,Barcelonès,Barcelona,Via pública urbana,Delicte,Contra exercici drets fonamentals i llibertats públiques,Ètnia/origen nacional/origen racial,Persona autora,Home,22,1
2021,2,Febrer,RP Metropolitana Barcelona,ABP Sant Martí,Barcelona,Barcelonès,Barcelona,Via pública urbana,Delicte,Contra exercici drets fonamentals i llibertats públiques,Ètnia/origen nacional/origen racial,Persona autora,Dona,19,1
2021,2,Febrer,RP Metropolitana Barcelona,ABP Sant Martí,Barcelona,Barcelonès,Barcelona,Via pública urbana,Delicte,Contra exercici drets fonamentals i llibertats públiques,Ètnia/origen nacional/origen racial,Víctima,Home,39,1
2021,2,Febrer,RP Central,ABP Berguedà,Barcelona,Berguedà,Berga,Via pública urbana,Delicte,Robatori amb violència i/o intimidació,Orientació política,Víctima,Home,70,1
2021,2,Febrer,RP Girona,ABP Baix Empordà - La Bisbal,Girona,Baix Empordà,Resta municipis ABP Baix Empordà - La Bisbal,Establiments - Restauració - Bar Centre comercial,Delicte,Contra exercici drets fonamentals i llibertats públiques,LGTBI-fòbia,Persona autora,Home,14,1
2021,2,Febrer,RP Girona,ABP Baix Empordà - La Bisbal,Girona,Baix Empordà,Mont-ras,Establiments - Restauració - Bar Centre comercial,Delicte,Contra exercici drets fonamentals i llibertats públiques,LGTBI-fòbia,Víctima,Dona,40,1
2021,2,Febrer,RP  Metropolitana Nord,ABP Badalona,Barcelona,Barcelonès,Badalona,Via pública urbana,Delicte,Lesions,Ètnia/origen nacional/origen racial,Persona autora,Dona,42,1
2021,2,Febrer,RP  Metropolitana Nord,ABP Badalona,Barcelona,Barcelonès,Badalona,Via pública urbana,Delicte,Lesions,Ètnia/origen nacional/origen racial,Persona autora,Home,54,1
2021,2,Febrer,RP  Metropolitana Nord,ABP Badalona,Barcelona,Barcelonès,Badalona,Via pública urbana,Delicte,Lesions,Ètnia/origen nacional/origen racial,Víctima,Dona,29,1
2021,2,Febrer,RP Camp de Tarragona,ABP Tarragonès,Tarragona,Tarragonès,Tarragona,Establiments - Supermercat,Delicte,Lesions,Ètnia/origen nacional/origen racial,Persona autora,Home,19,1
2021,2,Febrer,RP Central,ABP Bages,Barcelona,Bages,Manresa,Partit polític,Delicte,Danys,Ètnia/origen nacional/origen racial,Persona autora,Home,28,1
2021,2,Febrer,RP Central,ABP Bages,Barcelona,Bages,Manresa,Partit polític,Delicte,Danys,Ètnia/origen nacional/origen racial,Persona autora,Dona,20,1
2021,2,Febrer,RP Central,ABP Bages,Barcelona,Bages,Manresa,Partit polític,Delicte,Danys,Ètnia/origen nacional/origen racial,Víctima,Dona,44,1
2021,2,Febrer,RP Central,ABP Bages,Barcelona,Bages,Manresa,Partit polític,Delicte,Danys,Ètnia/origen nacional/origen racial,Víctima,Dona,28,1
2021,2,Febrer,RP  Metropolitana Nord,ABP Mataró,Barcelona,Maresme,Mataró,Dependències - Administració local,Delicte,Furt,LGTBI-fòbia,Persona autora,Dona,25,1
2021,2,Febrer,RP  Metropolitana Nord,ABP Mataró,Barcelona,Maresme,Mataró,Dependències - Administració local,Delicte,Furt,LGTBI-fòbia,Víctima,Dona,36,1
2021,2,Febrer,RP  Metropolitana Nord,ABP Mataró,Barcelona,Maresme,Mataró,Dependències - Administració local,Delicte,Furt,LGTBI-fòbia,Víctima,Dona,18,1
2021,2,Febrer,RP Central,ABP Anoia,Barcelona,Anoia,Igualada,Via pública urbana,Delicte,Contra exercici drets fonamentals i llibertats públiques,Ètnia/origen nacional/origen racial,Persona autora,Dona,40,1
2021,2,Febrer,RP Central,ABP Anoia,Barcelona,Anoia,Igualada,Via pública urbana,Delicte,Contra exercici drets fonamentals i llibertats públiques,Ètnia/origen nacional/origen racial,Víctima,Dona,34,1
2021,2,Febrer,RP Ponent,ABP Segrià - Garrigues - Pla d'Urgell,Lleida,Segrià,Lleida,Habitatge - Primera residència - Pis/apartament,Delicte,Amenaces,Orientació política,Víctima,Dona,50,1
2021,2,Febrer,RP Metropolitana Barcelona,ABP Sarrià-Sant Gervasi,Barcelona,Barcelonès,Barcelona,Via pública urbana,Delicte,Contra exercici drets fonamentals i llibertats públiques,Orientació política,Persona autora,Home,22,1
2021,2,Febrer,RP  Metropolitana Nord,ABP Badalona,Barcelona,Barcelonès,Badalona,Empreses general/fàbrica,Delicte,Contra exercici drets fonamentals i llibertats públiques,Orientació política,Víctima,Home,21,1
2021,2,Febrer,RP Metropolitana Barcelona,ABP Sant Martí,Barcelona,Barcelonès,Barcelona,Via pública urbana,Delicte,Danys,LGTBI-fòbia,Persona autora,Home,44,1
2021,2,Febrer,RP Metropolitana Barcelona,ABP Sant Martí,Barcelona,Barcelonès,Barcelona,Via pública urbana,Delicte,Danys,LGTBI-fòbia,Víctima,Home,47,1
2021,2,Febrer,RP Metropolitana Barcelona,ABP Sant Martí,Barcelona,Barcelonès,Barcelona,Via pública urbana,Delicte,Danys,LGTBI-fòbia,Víctima,Home,36,1
2021,2,Febrer,RP Central,ABP Osona,Barcelona,Osona,Vic,Via pública urbana,Infracció administrativa,"Reunió, manifestació no comunicada",Ètnia/origen nacional/origen racial,Persona autora,Dona,66,1
2021,2,Febrer,RP Central,ABP Osona,Barcelona,Osona,Vic,Via pública urbana,Infracció administrativa,"Reunió, manifestació no comunicada",Ètnia/origen nacional/origen racial,Víctima,Home,27,1
2021,2,Febrer,RP  Metropolitana Nord,ABP Badalona,Barcelona,Barcelonès,Badalona,Via pública urbana,Delicte,Danys,Orientació política,Víctima,Home,21,1
2021,3,Març,RP Metropolitana Barcelona,ABP Nou Barris,Barcelona,Barcelonès,Barcelona,Establiments - Botiga d'alimentació/Begudes,Delicte,Contra exercici drets fonamentals i llibertats públiques,Ètnia/origen nacional/origen racial,Víctima,Home,12,1
2021,3,Març,RP Metropolitana Barcelona,ABP Nou Barris,Barcelona,Barcelonès,Barcelona,Establiments - Botiga d'alimentació/Begudes,Delicte,Contra exercici drets fonamentals i llibertats públiques,Ètnia/origen nacional/origen racial,Persona autora,Home,43,1
2021,3,Març,RP Camp de Tarragona,ABP Tarragonès,Tarragona,Tarragonès,Resta municipis ABP Tarragonès,Habitatge - Primera residència - Pis/apartament,Delicte,Descobriment i revelació de secrets,Ètnia/origen nacional/origen racial,Persona autora,Home,60,1
2021,3,Març,RP Camp de Tarragona,ABP Tarragonès,Tarragona,Tarragonès,Resta municipis ABP Tarragonès,Habitatge - Primera residència - Pis/apartament,Delicte,Descobriment i revelació de secrets,Ètnia/origen nacional/origen racial,Persona autora,Dona,48,1
